,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<TICKVOL>,<VOL>,<SPREAD>
148,2013.07.05,16:00:00,0.9108,0.91132,0.90811,0.91128,6506,0,6
149,2013.07.05,20:00:00,0.91127,0.91234,0.91008,0.91015,1165,0,3
150,2013.07.08,00:00:00,0.91315,0.91368,0.91223,0.91322,2393,0,6
151,2013.07.08,04:00:00,0.91322,0.91393,0.91202,0.91308,4457,0,2
152,2013.07.08,08:00:00,0.91305,0.9145,0.91207,0.91393,6599,0,1
153,2013.07.08,12:00:00,0.91391,0.91492,0.91151,0.9116,11429,0,1
154,2013.07.08,16:00:00,0.91162,0.91265,0.91041,0.91228,5399,0,1
155,2013.07.08,20:00:00,0.91229,0.913,0.91176,0.91292,2756,0,2
156,2013.07.09,00:00:00,0.91292,0.9141,0.91249,0.91363,3255,0,4
157,2013.07.09,04:00:00,0.91355,0.91845,0.91325,0.91776,6497,0,1
158,2013.07.09,08:00:00,0.91778,0.91874,0.91527,0.91699,8769,0,1
159,2013.07.09,12:00:00,0.91695,0.92562,0.9167,0.92458,13935,0,1
160,2013.07.09,16:00:00,0.92453,0.92502,0.92261,0.92396,6558,0,1
161,2013.07.09,20:00:00,0.92399,0.92468,0.92338,0.92399,2805,0,1
162,2013.07.10,00:00:00,0.92398,0.92532,0.92387,0.92479,2672,0,1
163,2013.07.10,04:00:00,0.92482,0.92526,0.92168,0.922,6477,0,2
164,2013.07.10,08:00:00,0.922,0.9233,0.92029,0.92286,8191,0,1
165,2013.07.10,12:00:00,0.92287,0.92353,0.91981,0.92117,10984,0,1
166,2013.07.10,16:00:00,0.92118,0.92131,0.91576,0.91828,13562,0,1
167,2013.07.10,20:00:00,0.91828,0.91923,0.90552,0.91079,12399,0,1
168,2013.07.11,00:00:00,0.91079,0.91343,0.90731,0.90823,6587,0,2
169,2013.07.11,04:00:00,0.90822,0.91756,0.90818,0.91723,12190,0,1
170,2013.07.11,08:00:00,0.91728,0.91737,0.91174,0.91267,10407,0,1
171,2013.07.11,12:00:00,0.91263,0.91533,0.91026,0.914,16335,0,1
172,2013.07.11,16:00:00,0.91398,0.91516,0.90975,0.91077,9806,0,1
173,2013.07.11,20:00:00,0.91079,0.91385,0.91047,0.91305,3730,0,1
174,2013.07.12,00:00:00,0.913,0.91401,0.91198,0.91385,3417,0,1
175,2013.07.12,04:00:00,0.91392,0.91707,0.91355,0.91668,4524,0,3
176,2013.07.12,08:00:00,0.9167,0.91736,0.91379,0.91613,8918,0,1
177,2013.07.12,12:00:00,0.91611,0.9163,0.91011,0.91113,15114,0,1
178,2013.07.12,16:00:00,0.91118,0.91164,0.90881,0.90992,7475,0,1
179,2013.07.12,20:00:00,0.9099,0.91036,0.90872,0.90948,1120,0,13
180,2013.07.15,00:00:00,0.91118,0.91162,0.91012,0.91107,4249,0,1
181,2013.07.15,04:00:00,0.91107,0.91247,0.91057,0.91182,5103,0,1
182,2013.07.15,08:00:00,0.91182,0.9142,0.91088,0.91373,8674,0,1
183,2013.07.15,12:00:00,0.91372,0.91426,0.91175,0.91312,11867,0,1
184,2013.07.15,16:00:00,0.91312,0.91312,0.90939,0.91008,6026,0,1
185,2013.07.15,20:00:00,0.91008,0.91035,0.90833,0.90857,4161,0,4
186,2013.07.16,00:00:00,0.90858,0.90929,0.90783,0.90846,4809,0,5
187,2013.07.16,04:00:00,0.90845,0.9092,0.90651,0.90758,6152,0,1
188,2013.07.16,08:00:00,0.90758,0.90966,0.90451,0.90539,9925,0,1
189,2013.07.16,12:00:00,0.90539,0.90695,0.90286,0.90569,12682,0,1
190,2013.07.16,16:00:00,0.90566,0.90778,0.90454,0.90539,6945,0,1
191,2013.07.16,20:00:00,0.90539,0.9064,0.90503,0.90584,3990,0,6
192,2013.07.17,00:00:00,0.90586,0.90674,0.90545,0.90643,4501,0,1
193,2013.07.17,04:00:00,0.90644,0.90661,0.90439,0.90462,5652,0,1
194,2013.07.17,08:00:00,0.90463,0.9054,0.90203,0.90424,8329,0,1
195,2013.07.17,12:00:00,0.90428,0.90597,0.89918,0.9045,17565,0,1
196,2013.07.17,16:00:00,0.9045,0.90491,0.90191,0.90344,7602,0,1
197,2013.07.17,20:00:00,0.90348,0.90473,0.90326,0.90449,3190,0,8
198,2013.07.18,00:00:00,0.90452,0.90467,0.90381,0.90388,4581,0,1
199,2013.07.18,04:00:00,0.90388,0.90664,0.90362,0.90445,6702,0,1
200,2013.07.18,08:00:00,0.90445,0.90643,0.90339,0.90622,6692,0,1
201,2013.07.18,12:00:00,0.90622,0.9112,0.90559,0.91068,12946,0,1
202,2013.07.18,16:00:00,0.91066,0.91136,0.9093,0.91051,6143,0,1
203,2013.07.18,20:00:00,0.91052,0.91053,0.90943,0.90994,4019,0,5
204,2013.07.19,00:00:00,0.90993,0.91059,0.90759,0.90798,6788,0,9
205,2013.07.19,04:00:00,0.90799,0.909,0.9078,0.90848,6494,0,2
206,2013.07.19,08:00:00,0.90848,0.90935,0.90722,0.90784,8865,0,1
207,2013.07.19,12:00:00,0.90784,0.90847,0.90611,0.90711,10504,0,1
208,2013.07.19,16:00:00,0.90712,0.90844,0.90684,0.9072,4271,0,1
209,2013.07.19,20:00:00,0.90715,0.90802,0.90628,0.90628,988,0,2
210,2013.07.22,00:00:00,0.90715,0.90729,0.90607,0.90682,5491,0,5
211,2013.07.22,04:00:00,0.90683,0.90841,0.90671,0.90744,5321,0,2
212,2013.07.22,08:00:00,0.9074,0.90935,0.90544,0.90888,7160,0,1
213,2013.07.22,12:00:00,0.90889,0.90893,0.90191,0.9052,10326,0,1
214,2013.07.22,16:00:00,0.90518,0.90654,0.90453,0.90529,4525,0,1
215,2013.07.22,20:00:00,0.90524,0.90596,0.90492,0.90528,3649,0,4
216,2013.07.23,00:00:00,0.90529,0.90651,0.90527,0.90616,4848,0,4
217,2013.07.23,04:00:00,0.90615,0.90685,0.90539,0.9055,5642,0,2
218,2013.07.23,08:00:00,0.90545,0.90966,0.90543,0.90874,7420,0,1
219,2013.07.23,12:00:00,0.90873,0.9116,0.90835,0.90894,11619,0,1
220,2013.07.23,16:00:00,0.90895,0.90999,0.90839,0.90888,6373,0,1
221,2013.07.23,20:00:00,0.9088,0.90903,0.90782,0.9084,3062,0,6
222,2013.07.24,00:00:00,0.90838,0.90856,0.90732,0.90787,5536,0,1
223,2013.07.24,04:00:00,0.90788,0.90932,0.90642,0.90752,6458,0,1
224,2013.07.24,08:00:00,0.90752,0.91098,0.90727,0.91006,7605,0,1
225,2013.07.24,12:00:00,0.91004,0.91275,0.90799,0.90836,12921,0,1
226,2013.07.24,16:00:00,0.90836,0.90995,0.90799,0.90887,8254,0,1
227,2013.07.24,20:00:00,0.90887,0.90945,0.90817,0.90892,3580,0,5
228,2013.07.25,00:00:00,0.90898,0.90928,0.9084,0.90916,2871,0,4
229,2013.07.25,04:00:00,0.90916,0.90938,0.90722,0.90736,5226,0,4
230,2013.07.25,08:00:00,0.90736,0.91121,0.90712,0.9087,8166,0,4
231,2013.07.25,12:00:00,0.90868,0.91025,0.90718,0.90778,11951,0,4
232,2013.07.25,16:00:00,0.90778,0.90851,0.90491,0.90518,7992,0,1
233,2013.07.25,20:00:00,0.9052,0.90552,0.90288,0.90383,4158,0,7
234,2013.07.26,00:00:00,0.90383,0.90451,0.90357,0.90413,3939,0,7
235,2013.07.26,04:00:00,0.90415,0.90449,0.90344,0.90385,5159,0,3
236,2013.07.26,08:00:00,0.90387,0.90512,0.9027,0.90326,7160,0,2
237,2013.07.26,12:00:00,0.90324,0.90482,0.90161,0.90251,11972,0,1
238,2013.07.26,16:00:00,0.90251,0.904,0.90176,0.90362,5322,0,1
239,2013.07.26,20:00:00,0.90358,0.90425,0.90236,0.90236,977,0,3
240,2013.07.29,00:00:00,0.90363,0.90384,0.90285,0.90366,3149,0,9
241,2013.07.29,04:00:00,0.90366,0.9055,0.90303,0.90506,5729,0,3
242,2013.07.29,08:00:00,0.9051,0.90529,0.90237,0.90414,7388,0,1
243,2013.07.29,12:00:00,0.90414,0.90801,0.90391,0.90729,12323,0,1
244,2013.07.29,16:00:00,0.90729,0.90737,0.90618,0.90686,6057,0,2
245,2013.07.29,20:00:00,0.90686,0.90733,0.90628,0.90728,2828,0,4
246,2013.07.30,00:00:00,0.90726,0.90789,0.90657,0.90673,5242,0,4
247,2013.07.30,04:00:00,0.90676,0.90684,0.90373,0.90418,5947,0,2
248,2013.07.30,08:00:00,0.90416,0.90555,0.90308,0.90426,7539,0,1
249,2013.07.30,12:00:00,0.90426,0.90541,0.90236,0.90333,12213,0,1
250,2013.07.30,16:00:00,0.90335,0.90373,0.90093,0.90248,5857,0,1
251,2013.07.30,20:00:00,0.90248,0.90273,0.90108,0.90224,2547,0,4
252,2013.07.31,00:00:00,0.90224,0.90285,0.90169,0.90234,3876,0,4
253,2013.07.31,04:00:00,0.90233,0.90255,0.89922,0.89998,6248,0,1
254,2013.07.31,08:00:00,0.89996,0.90244,0.89888,0.90169,8402,0,3
255,2013.07.31,12:00:00,0.90174,0.90489,0.90036,0.90147,14396,0,1
256,2013.07.31,16:00:00,0.90148,0.90276,0.89935,0.90079,12053,0,1
257,2013.07.31,20:00:00,0.90074,0.9016,0.89992,0.90031,3561,0,4
258,2013.08.01,00:00:00,0.90031,0.90189,0.89997,0.901,4107,0,5
259,2013.08.01,04:00:00,0.90104,0.90424,0.90067,0.90286,5197,0,3
260,2013.08.01,08:00:00,0.9029,0.90572,0.90261,0.90345,6381,0,2
261,2013.08.01,12:00:00,0.90353,0.90576,0.90162,0.90458,15848,0,1
262,2013.08.01,16:00:00,0.90456,0.90552,0.90377,0.90516,7342,0,3
263,2013.08.01,20:00:00,0.90512,0.90558,0.90451,0.90502,3227,0,2
264,2013.08.02,00:00:00,0.90506,0.90658,0.90467,0.90495,4282,0,4
265,2013.08.02,04:00:00,0.90496,0.90579,0.9025,0.90361,6003,0,2
266,2013.08.02,08:00:00,0.90363,0.90363,0.9012,0.90166,8087,0,2
267,2013.08.02,12:00:00,0.9017,0.90296,0.89437,0.8951,18003,0,2
268,2013.08.02,16:00:00,0.89513,0.89527,0.8931,0.8943,5669,0,3
269,2013.08.02,20:00:00,0.89429,0.89455,0.89368,0.89415,1096,0,8
270,2013.08.05,00:00:00,0.89431,0.89448,0.89339,0.89394,3469,0,4
271,2013.08.05,04:00:00,0.89394,0.89468,0.89319,0.89386,5830,0,4
272,2013.08.05,08:00:00,0.89386,0.89631,0.89322,0.89623,6709,0,3
273,2013.08.05,12:00:00,0.89621,0.89779,0.89469,0.89498,9466,0,2
274,2013.08.05,16:00:00,0.89498,0.89614,0.89371,0.8954,5486,0,4
275,2013.08.05,20:00:00,0.89531,0.89578,0.89415,0.89526,2423,0,4
276,2013.08.06,00:00:00,0.89529,0.89555,0.89329,0.89546,3845,0,4
277,2013.08.06,04:00:00,0.89546,0.89678,0.89524,0.89569,5465,0,4
278,2013.08.06,08:00:00,0.89569,0.89573,0.89269,0.89377,6234,0,4
