,<DATE>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<TICKVOL>,<VOL>,<SPREAD>
36,2013.07.23,1.31906,1.32386,1.31634,1.32211,42962,0,1
37,2013.07.24,1.3221,1.3256,1.31772,1.31902,49177,0,1
38,2013.07.25,1.31904,1.32956,1.31655,1.32734,50027,0,1
39,2013.07.26,1.32737,1.32968,1.32526,1.32765,42278,0,1
40,2013.07.29,1.32855,1.32949,1.32393,1.3263,41395,0,1
41,2013.07.30,1.3263,1.33009,1.32346,1.32656,42726,0,1
42,2013.07.31,1.32656,1.33446,1.3214,1.33003,55500,0,1
43,2013.08.01,1.33006,1.33108,1.31943,1.32114,48406,0,1
44,2013.08.02,1.32114,1.32937,1.31877,1.32798,44854,0,1
45,2013.08.05,1.32769,1.33003,1.32327,1.32574,39951,0,1
46,2013.08.06,1.32572,1.33229,1.3246,1.3307,42993,0,1
47,2013.08.07,1.3307,1.33452,1.32655,1.33405,48047,0,1
48,2013.08.08,1.33398,1.34002,1.33282,1.33793,44651,0,1
49,2013.08.09,1.33789,1.33903,1.33326,1.33387,34064,0,1
50,2013.08.12,1.33382,1.33402,1.32772,1.32916,37109,0,1
51,2013.08.13,1.32915,1.33171,1.32335,1.3265,46147,0,1
52,2013.08.14,1.3265,1.32795,1.32388,1.32644,42584,0,1
53,2013.08.15,1.32645,1.33623,1.32058,1.33503,43704,0,1
54,2013.08.16,1.33502,1.33798,1.33109,1.33279,40014,0,1
55,2013.08.19,1.33289,1.33744,1.33152,1.33335,40151,0,1
56,2013.08.20,1.33337,1.34518,1.33233,1.34205,48742,0,1
57,2013.08.21,1.34205,1.34267,1.33355,1.3341,49550,0,1
58,2013.08.22,1.33411,1.3373,1.3298,1.33553,46053,0,1
59,2013.08.23,1.33552,1.34097,1.33334,1.33788,38630,0,1
60,2013.08.26,1.33866,1.33942,1.33566,1.33779,27823,0,1
61,2013.08.27,1.3378,1.33986,1.33232,1.33906,43225,0,1
62,2013.08.28,1.33905,1.33976,1.3305,1.33345,42700,0,1
63,2013.08.29,1.33344,1.33398,1.32195,1.32367,45854,0,1
64,2013.08.30,1.32368,1.32546,1.3175,1.32195,39048,0,1
65,2013.09.02,1.32065,1.3227,1.31837,1.31891,30335,0,1
66,2013.09.03,1.31892,1.31969,1.31386,1.31715,36372,0,1
67,2013.09.04,1.31716,1.32178,1.31571,1.31992,35068,0,1
68,2013.09.05,1.31994,1.32226,1.31104,1.31193,37192,0,1
69,2013.09.06,1.31192,1.3189,1.31047,1.31766,31419,0,1
70,2013.09.09,1.3172,1.32806,1.31667,1.32556,32065,0,1
71,2013.09.10,1.32554,1.32757,1.323,1.32672,33901,0,1
72,2013.09.11,1.32672,1.33244,1.32438,1.33135,35011,0,1
73,2013.09.12,1.33129,1.33241,1.32577,1.32982,34689,0,1
74,2013.09.13,1.32985,1.33211,1.32543,1.32932,31330,0,1
75,2013.09.16,1.33579,1.33854,1.333,1.33353,31675,0,1
76,2013.09.17,1.33352,1.33693,1.33251,1.33563,29313,0,1
77,2013.09.18,1.33563,1.35415,1.3338,1.35238,39462,0,1
78,2013.09.19,1.35238,1.35685,1.35091,1.35331,42981,0,1
79,2013.09.20,1.35332,1.35486,1.3498,1.35217,32545,0,1
80,2013.09.23,1.35332,1.35444,1.34792,1.34965,33417,0,1
81,2013.09.24,1.34965,1.35186,1.34643,1.34729,33728,0,1
82,2013.09.25,1.34728,1.35372,1.34622,1.35171,31386,0,1
83,2013.09.26,1.35171,1.3526,1.34722,1.34871,30398,0,1
84,2013.09.27,1.34874,1.35642,1.34741,1.35216,29542,0,1
85,2013.09.30,1.34945,1.35556,1.34775,1.35231,32883,0,1
86,2013.10.01,1.35233,1.35876,1.35162,1.35225,38009,0,1
87,2013.10.02,1.35222,1.36068,1.3506,1.35895,37337,0,1
88,2013.10.03,1.35895,1.36455,1.35802,1.36224,38126,0,1
89,2013.10.04,1.36224,1.36315,1.35384,1.35565,32775,0,1
90,2013.10.07,1.35685,1.35909,1.35425,1.35806,31154,0,1
91,2013.10.08,1.35806,1.3607,1.35573,1.35986,32192,0,1
92,2013.10.09,1.35987,1.36005,1.34857,1.35184,38566,0,1
93,2013.10.10,1.35182,1.35463,1.34877,1.35261,34479,0,1
94,2013.10.11,1.35261,1.35813,1.35193,1.35372,28875,0,1
95,2013.10.14,1.35548,1.35974,1.35453,1.35563,25637,0,1
96,2013.10.15,1.35562,1.35708,1.34794,1.35203,37780,0,1
97,2013.10.16,1.35206,1.35673,1.34734,1.35214,38320,0,1
