,<DATE>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<TICKVOL>,<VOL>,<SPREAD>
373,2014.11.07,182.38,182.866,181.21,181.849,140386,0,28
374,2014.11.10,181.471,182.245,181.065,181.866,117058,0,28
375,2014.11.11,181.868,184.652,181.752,184.222,131791,0,9
376,2014.11.12,184.222,184.295,181.958,182.209,152702,0,28
377,2014.11.13,182.211,182.776,181.541,182.175,127049,0,1
378,2014.11.14,182.179,182.658,181.593,182.109,114161,0,1
379,2014.11.17,182.467,182.589,181.087,182.345,106270,0,1
380,2014.11.18,182.352,183.262,182.236,182.617,98999,0,1
381,2014.11.19,182.614,185.444,182.52,185.145,85296,0,3
382,2014.11.20,185.144,186.124,184.946,185.324,77771,0,4
383,2014.11.21,185.322,185.345,183.966,184.39,69662,0,4
384,2014.11.24,184.266,186.069,184.051,185.938,67607,21090800000,4
385,2014.11.25,185.889,185.932,184.517,185.174,84241,149500000,4
386,2014.11.26,185.172,186.096,184.762,185.688,87692,53000000,7
387,2014.11.27,185.688,185.816,185.008,185.354,56623,0,4
388,2014.11.28,185.358,185.912,185.225,185.5,78306,0,29
389,2014.12.01,185.547,186.32,185.033,186.148,87667,0,4
390,2014.12.02,186.144,186.919,186.018,186.484,80707,0,4
391,2014.12.03,186.483,188.186,186.266,188.071,76650,0,4
392,2014.12.04,188.073,188.228,187.586,187.816,76597,0,4
393,2014.12.05,187.816,189.709,187.28,189.282,76369,0,4
394,2014.12.08,189.284,189.446,188.424,188.802,78511,69274497000,1
395,2014.12.09,188.797,189.202,185.192,187.182,84156,77251335000,1
396,2014.12.10,187.18,187.824,184.961,185.191,86431,77774511000,1
397,2014.12.11,185.194,187.749,184.964,187.036,79713,77011775000,1
398,2014.12.12,187.034,187.353,185.595,186.566,73975,57725146000,1
399,2014.12.15,185.778,187.048,183.84,184.192,84911,75190671000,1
400,2014.12.16,184.192,185.086,181.576,183.589,91428,84073099000,1
401,2014.12.17,183.572,185.312,182.995,184.935,85614,76834425000,1
402,2014.12.18,184.943,186.724,184.419,186.347,71642,68392149000,1
403,2014.12.19,186.345,187.239,186.041,186.653,64644,61405300000,1
404,2014.12.22,186.772,187.542,186.497,187.16,208316,72925091000,1
405,2014.12.23,187.16,187.477,186.477,187.27,204183,54520672000,1
406,2014.12.24,187.27,187.447,186.619,187.313,139483,62659245000,2
