,<DATE>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<TICKVOL>,<VOL>,<SPREAD>
195,2014.03.05,1.84747,1.85511,1.84271,1.84319,49936,0,62
196,2014.03.06,1.84323,1.84713,1.83142,1.83902,55262,0,62
197,2014.03.07,1.83903,1.85707,1.83863,1.85251,48046,0,62
198,2014.03.10,1.85481,1.86124,1.84474,1.84912,45740,0,62
199,2014.03.11,1.84913,1.85148,1.84144,1.84608,45073,0,62
200,2014.03.12,1.84607,1.85317,1.84179,1.84746,51738,0,62
201,2014.03.13,1.84744,1.85192,1.83575,1.84105,59170,0,62
202,2014.03.14,1.84102,1.84795,1.8371,1.84795,51951,0,62
203,2014.03.17,1.84613,1.84766,1.8341,1.8398,42371,0,62
204,2014.03.18,1.83983,1.84854,1.82779,1.8464,51998,0,62
205,2014.03.19,1.84638,1.86279,1.84487,1.85851,60930,0,62
206,2014.03.20,1.85852,1.8648,1.85337,1.85532,54651,0,62
207,2014.03.21,1.85529,1.85876,1.84202,1.84936,48958,0,62
208,2014.03.24,1.85127,1.85593,1.84511,1.84691,50107,0,62
209,2014.03.25,1.8469,1.84996,1.84268,1.84564,54930,0,62
210,2014.03.26,1.84567,1.8499,1.83813,1.8397,58446,0,62
211,2014.03.27,1.83968,1.84701,1.82905,1.83155,61145,0,62
212,2014.03.28,1.83156,1.8425,1.82778,1.83979,47596,0,62
213,2014.03.31,1.8394,1.84327,1.83035,1.84151,56430,0,62
214,2014.04.01,1.84153,1.84545,1.83238,1.83405,48112,0,62
215,2014.04.02,1.83402,1.83795,1.83134,1.83311,46894,0,62
216,2014.04.03,1.8331,1.83687,1.82406,1.83144,51993,0,62
217,2014.04.04,1.83145,1.83179,1.81599,1.8185,47796,0,62
218,2014.04.07,1.82063,1.82713,1.81724,1.82251,42531,0,62
219,2014.04.08,1.82249,1.83305,1.82007,1.82968,50437,0,62
220,2014.04.09,1.82969,1.83311,1.82086,1.82741,48496,0,62
221,2014.04.10,1.82742,1.83521,1.82486,1.83396,50443,0,62
222,2014.04.11,1.83397,1.83787,1.8295,1.83655,46015,0,62
223,2014.04.14,1.83555,1.8388,1.83021,1.83349,44463,0,62
224,2014.04.15,1.83348,1.8429,1.83097,1.83653,48415,0,62
225,2014.04.16,1.83652,1.85273,1.83548,1.84958,49923,0,62
226,2014.04.17,1.84959,1.85343,1.84603,1.84845,42491,0,62
227,2014.04.18,1.84844,1.85145,1.84543,1.85025,26673,0,62
228,2014.04.21,1.85052,1.85376,1.84811,1.84937,25920,0,62
229,2014.04.22,1.84936,1.85684,1.84887,1.855,43468,0,62
230,2014.04.23,1.85501,1.85736,1.84849,1.85065,44406,0,62
231,2014.04.24,1.85064,1.85382,1.84811,1.8527,41304,0,62
232,2014.04.25,1.85268,1.85631,1.85143,1.85412,36303,0,62
233,2014.04.28,1.85285,1.85858,1.85105,1.853,42751,0,62
234,2014.04.29,1.85298,1.85589,1.84093,1.84181,47533,0,62
235,2014.04.30,1.84182,1.8534,1.83942,1.84994,51342,0,62
236,2014.05.01,1.84995,1.85745,1.84917,1.85147,41861,0,62
237,2014.05.02,1.85148,1.85321,1.84509,1.85028,45713,0,62
238,2014.05.05,1.85289,1.85372,1.84653,1.84823,33617,0,62
239,2014.05.06,1.84821,1.85669,1.84611,1.84859,47057,0,62
240,2014.05.07,1.84862,1.85014,1.84511,1.84753,42187,0,62
241,2014.05.08,1.84755,1.84832,1.83085,1.83363,50207,0,62
242,2014.05.09,1.83362,1.84002,1.82324,1.83546,46479,0,62
243,2014.05.12,1.83697,1.84079,1.83573,1.83803,37878,0,62
244,2014.05.13,1.83804,1.84289,1.83249,1.8353,47047,0,62
245,2014.05.14,1.83531,1.84184,1.8229,1.8256,47553,0,62
246,2014.05.15,1.82559,1.82953,1.81697,1.82602,51131,0,62
247,2014.05.16,1.82603,1.83204,1.82485,1.8253,38717,0,62
248,2014.05.19,1.82772,1.83031,1.82398,1.82771,43093,0,62
249,2014.05.20,1.82772,1.83825,1.82743,1.83628,44421,0,62
250,2014.05.21,1.83627,1.84696,1.83513,1.84393,44057,0,62
251,2014.05.22,1.84391,1.84514,1.8343,1.83687,37482,0,62
252,2014.05.23,1.83686,1.83878,1.82645,1.82746,32452,0,62
253,2014.05.26,1.8297,1.83026,1.82774,1.82813,20591,0,62
254,2014.05.27,1.82815,1.83033,1.82258,1.82481,36457,0,62
255,2014.05.28,1.8248,1.82552,1.81357,1.81679,39977,0,62
