<DATE>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2024.09.27	144.805	146.495	142.069	142.161	437072	0	4
2024.09.30	142.245	143.916	141.645	143.630	347969	0	4
2024.10.01	143.616	144.530	142.969	143.558	390136	0	4
2024.10.02	143.524	146.518	143.425	146.453	304483	0	4
2024.10.03	146.447	147.242	146.263	146.923	316868	0	4
2024.10.04	146.909	149.004	145.918	148.631	295716	0	4
2024.10.07	148.633	149.135	147.843	148.179	289764	0	4
2024.10.08	148.173	148.381	147.344	148.188	286132	0	4
2024.10.09	148.184	149.364	148.011	149.303	183639	0	4
2024.10.10	149.292	149.587	148.226	148.559	286574	0	4
2024.10.11	148.557	149.285	148.402	149.106	171531	0	4
2024.10.14	148.948	149.980	148.948	149.750	122455	0	4
2024.10.15	149.717	149.838	148.845	149.197	199647	0	4
2024.10.16	149.194	149.807	148.864	149.633	169375	0	4
2024.10.17	149.620	150.322	149.241	150.199	192352	0	4
2024.10.18	150.143	150.286	149.365	149.509	158606	0	4
2024.10.21	149.491	150.883	149.086	150.837	166723	0	4
2024.10.22	150.755	151.198	150.495	151.070	201345	0	4
2024.10.23	151.027	153.189	150.982	152.751	222005	0	4
2024.10.24	152.723	152.833	151.550	151.823	277080	0	4
2024.10.25	151.860	152.380	151.454	152.260	203522	0	4
2024.10.28	153.176	153.882	152.407	153.282	227008	0	4
2024.10.29	153.278	153.868	152.756	153.349	213087	0	4
2024.10.30	153.306	153.496	152.779	153.416	225811	0	4
2024.10.31	153.319	153.622	151.834	152.024	290758	0	4
2024.11.01	151.992	153.093	151.789	152.948	254834	0	4
2024.11.04	152.316	152.568	151.534	152.128	220576	0	4
2024.11.05	152.088	152.546	151.337	151.604	175123	0	4
2024.11.06	151.601	154.698	151.283	154.624	654771	0	4
2024.11.07	154.612	154.713	152.690	152.926	320496	0	4
2024.11.08	152.909	153.370	152.142	152.622	256765	0	4
2024.11.11	152.625	153.953	152.604	153.710	154447	0	4
2024.11.12	153.690	154.924	153.407	154.603	200622	0	4
2024.11.13	154.589	155.627	154.339	155.450	245385	0	4
2024.11.14	155.448	156.420	155.311	156.253	235000	0	4
2024.11.15	156.253	156.750	153.862	154.258	311639	0	4
2024.11.18	154.265	155.358	153.838	154.656	302903	0	4
2024.11.19	154.645	154.799	153.278	154.651	329500	0	4
2024.11.20	154.645	155.888	154.531	155.385	213787	0	4
2024.11.21	155.381	155.410	153.907	154.531	315981	0	4
2024.11.22	154.431	155.026	153.968	154.708	296054	0	4
2024.11.25	154.099	154.724	153.549	154.175	289958	0	4
2024.11.26	154.172	154.489	152.984	153.093	295132	0	4
2024.11.27	153.030	153.235	150.453	151.078	309526	0	4
2024.11.28	151.078	151.951	150.921	151.530	155940	0	4
2024.11.29	151.532	151.543	149.464	149.712	350278	0	4
